Cota;Afluencia;Defluencia;VazaoNatural;VazaoIncremental;VolumeUtil
733,75;7;15;16,5;;61,14
733,73;5;15;15,9;;60,9
733,71;5;15;15,3;;60,65
733,68;3;15;14,7;;60,28
733,66;4;15;14,5;;60,03
733,64;4;15;13,9;;59,78
733,62;4;15;14,3;;59,53
733,59;2;15;15,29;;59,16
733,56;5;15;17,49;;58,8
733,56;9;12;18,3;;58,8
733,58;15;15;19,1;;59,04
733,57;8;15;19,1;;58,92
733,56;6;15;18,3;;58,8
733,54;5;15;16,5;;58,55
733,54;5;15;15,9;;58,55
733,53;6;15;15,1;;58,43
733,52;5;15;15,1;;58,31
733,51;2;15;15,1;;58,19
733,49;5;15;14,7;;57,95
733,48;5;15;14,7;;57,83
733,47;4;15;15,31;;57,7
733,46;5;15;15,11;;57,58
733,46;5;15;14,91;;57,58
733,43;4;15;14,71;;57,22
733,41;4;15;14,31;;56,97
733,39;3;15;13,91;;56,73
733,4;3;15;14,31;;56,85
733,39;3;15;14,71;;56,73
733,38;6;15;15,31;;56,61
733,34;6;15;16,11;;56,13
733,31;6;15;16,31;;55,77
733,3;7;15;15,71;;55,65
733,28;4;15;15,31;;55,42
733,25;3;15;15,11;;55,06
733,23;4;15;14,71;;54,82
733,21;5;15;14,31;;54,58
733,19;5;15;14,71;;54,34
733,16;2;15;14,7;;53,99
733,14;5;15;14,1;;53,76
733,12;4;15;14,17;;53,52
733,09;2;15;12,5;;53,17
733,16;25;15;35,5;;53,99
733,2;18;15;28,5;;54,46
733,23;15;15;26,17;;54,82
733,25;14;15;23,1;;55,06
733,26;10;15;20,7;;55,18
733,25;6;15;18,7;;55,06
733,24;6;15;16,9;;54,94
733,23;5;15;16,09;;54,82
733,22;5;15;15,49;;54,7
733,2;6;15;15,29;;54,46
733,17;3;15;14,89;;54,11
733,17;5;15;15,08;;54,11
733,13;3;15;15,08;;53,64
733,12;6;15;15,48;;53,52
733,11;6;15;15,27;;53,4
733,09;5;15;15,07;;53,17
733,07;4;15;14,67;;52,94
733,04;2;15;14,67;;52,58
733,02;4;15;15,26;;52,35
733,01;6;15;16,06;;52,23
732,99;8;15;17,46;;52
733,01;8;15;17,45;;52,23
732,99;9;15;16,65;;52
732,98;4;15;15,45;;51,88
732,96;2;15;15,24;;51,65
732,94;2;15;14,84;;51,42
732,94;7;15;14,83;;51,42
732,94;7;15;15,43;;51,42
732,93;4;15;15,63;;51,3
732,92;5;15;15,42;;51,19
732,9;3;15;14,62;;50,96
732,89;6;15;14,61;;50,84
732,88;3;15;14,21;;50,73
732,84;4;15;14,41;;50,27
732,83;3;15;14,6;;50,15
732,82;4;15;16,6;;50,03
733;7;15;17,6;;52,11
733;13;15;19,4;;52,11
732,97;9;15;20,4;;51,77
732,96;12;15;19,99;;51,65
732,96;9;15;18,78;;51,65
732,96;5;15;19,38;;51,65
732,94;7;15;18,77;;51,42
732,89;12;15;19,37;;50,84
732,9;9;15;19,76;;50,96
732,92;12;15;19,35;;51,19
732,92;7;15;18,95;;51,19
732,91;5;15;20,15;;51,08
732,92;10;15;20,14;;51,19
732,95;15;15;22,94;;51,54
732,97;12;15;25,53;;51,77
733,04;21;15;25,93;;52,58
733,08;18;15;25,73;;53,05
733,1;12;15;26,13;;53,29
733,13;14;15;23,92;;53,64
733,15;14;15;24,72;;53,87
733,16;10;15;25,12;;53,99
733,22;22;15;24,82;;54,7
733,25;14;13;23,98;;55,06
733,27;12,51;15;24,4;;55,3
733,28;9,84;15;21,39;;55,42
733,29;12,11;15;20,53;;55,54
733,3;6,94;15;19,82;;55,65
733,3;9,73;15;19,85;;55,65
733,31;8,94;15;18,42;;55,77
733,33;10;15;19,24;;56,01
733,32;5;15;18,29;;55,9
733,32;11;15;17,7;;55,9
733,32;5;13;16,7;;55,9
733,31;6;15;16,11;;55,77
733,3;5;15;14,51;;55,65
733,28;2;15;14,31;;55,42
733,26;9,79;15;20,19;;55,18
733,25;12,34;15;21,41;;55,06
733,24;5;15;14,72;;54,94
733,22;4;15;15,12;;54,7
733,21;5;15;14,92;;54,58
733,2;5;15;14,73;;54,46
733,2;4;15;14,53;;54,46
733,19;12,45;15;21,3;;54,34
733,18;12,45;15;21,94;;54,23
733,16;3;15;13,34;;53,99
733,23;28;15;38,35;;54,82
733,33;33;15;43,35;;56,01
733,39;22;15;32,36;;56,73
733,42;22,99;15;32,14;;57,1
733,44;13;15;22,97;;57,34
733,44;8;15;19,18;;57,34
733,43;5;15;17,18;;57,22
733,43;3;15;15,59;;57,22
733,4;5;15;15;;56,85
733,39;5;15;15,2;;56,73
733,38;5;15;17,01;;56,61
733,36;6;15;17,81;;56,37
733,37;12;15;18,02;;56,49
733,37;9;15;17,63;;56,49
733,36;6;15;17,43;;56,37
733,34;3;15;16,24;;56,13
733,33;5;15;15,24;;56,01
733,32;6;15;18,25;;55,9
733,3;4;15;21,85;;55,65
733,35;21;15;24,66;;56,26
733,39;21;15;28,26;;56,73
733,43;19;15;30,07;;57,22
733,43;24;15;27,47;;57,22
733,52;13;15;27,48;;58,31
733,52;8;15;25,68;;58,31
733,57;21;15;24,08;;58,92
733,58;10;15;24,68;;59,04
733,61;16;15;25,89;;59,41
733,64;16;15;24,09;;59,78
733,65;11;15;22,69;;59,9
733,66;11;15;21,49;;60,03
733,66;7;15;19,49;;60,03
733,67;10;15;19,49;;60,15
733,66;6;15;19,49;;60,03
733,67;11;15;19,69;;60,15
733,68;11;15;19,09;;60,28
733,68;8;15;19,29;;60,28
733,68;7;15;18,48;;60,28
733,67;7;15;18,68;;60,15
733,67;7,35;15;20,09;;60,15
733,67;12;15;21,47;;60,15
733,7;14;15;24,47;;60,52
733,75;25;15;35,47;;61,14
733,89;45;15;55,47;;62,9
733,99;35;15;45,46;;64,16
734,08;35;15;45,46;;65,34
734,1;23;15;33,45;;65,61
734,21;29;15;39,45;;67,06
734,27;28;15;38,45;;67,86
734,35;35;15;45,44;;68,92
734,39;24;15;34,44;;69,45
734,45;29;15;39,43;;70,26
734,53;35;15;45,43;;71,33
734,6;39;15;49,42;;72,26
734,73;42;15;52,42;;74,01
734,78;31;15;41,41;;74,69
734,82;25;15;35,41;;75,23
734,83;17;15;27,4;;75,36
734,82;14;15;25,4;;75,23
734,83;14;15;25,59;;75,36
734,84;17;15;26,79;;75,5
734,84;14;15;28,58;;75,5
734,87;23;15;29,78;;75,9
734,9;23;15;29,17;;76,31
734,92;20;15;28,57;;76,58
734,93;14;15;25,57;;76,71
734,91;11;15;21,96;;76,44
734,89;8;15;18,96;;76,17
734,87;5;15;16,36;;75,9
734,83;5;15;15,36;;75,36
734,88;29;15;39,36;;76,03
734,96;37,1;15;47,46;;77,12
735,12;61,68;15;72,04;;79,29
735,28;63,26;15;73,62;;81,47
735,39;44,42;15;54,79;;82,97
735,5;42;15;52,37;;84,48
735,61;58;15;68,37;;85,99
735,62;45;15;55,37;;86,13
735,6;44;15;54,38;;85,85
735,61;17;15;27,38;;85,99
735,61;14;15;24,38;;85,99
735,67;32;15;42,39;;86,82
735,69;20;15;30,4;;87,09
735,71;20;15;30,4;;87,37
735,73;20;15;27,41;;87,64
735,72;11;15;24,82;;87,5
735,72;14;15;22,42;;87,5
735,7;7;15;20,63;;87,23
735,69;8;15;20,04;;87,09
735,67;11;15;18,84;;86,82
735,65;8;15;19,65;;86,54
735,62;8;15;20,06;;86,13
735,62;11;15;21,07;;86,13
735,61;10;15;21,28;;85,99
735,62;16;15;21,89;;86,13
735,6;9;15;23,09;;85,85
735,62;11;15;23,5;;86,13
735,62;17;15;22,31;;86,13
735,59;12;15;21,72;;85,71
735,57;8;15;21,13;;85,44
735,55;8;15;18,74;;85,17
735,54;8;15;18,54;;85,03
735,5;5;15;18,95;;84,48
735,49;11;15;18,36;;84,34
735,48;10;15;19,76;;84,21
735,47;5;15;22,17;;84,07
735,47;15;15;22,98;;84,07
735,47;17;15;25,19;;84,07
735,48;15;15;25,79;;84,21
735,5;21;15;24,6;;84,48
735,48;8;15;22,2;;84,21
735,46;9;15;22,01;;83,93
735,43;5;15;19,95;;83,52
735,43;14;15;24,62;;83,52
735,59;62;15;72,63;;85,71
735,66;35;15;45,64;;86,68
735,75;41;15;51,65;;87,92
735,82;35;15;45,65;;88,88
735,97;62;15;72,67;;90,95
735,94;5;15;15,67;;90,54
735,9;0;15;20,34;;89,98
735,93;24;15;23,08;;90,4
735,94;17;15;24,88;;90,54
735,94;16;15;28,08;;90,54
735,95;14;15;27,29;;90,68
735,94;16;15;26,09;;90,54
735,93;20;15;25,29;;90,4
735,92;11;15;25,29;;90,26
735,9;12;15;23,03;;89,98
735,9;14;15;24,7;;89,98
735,94;27;15;37,7;;90,54
735,98;34;15;44,71;;91,09
735,99;28,35;15;39,06;;91,23
736,02;25,66;15;36,37;;91,64
736,06;26;15;36,72;;92,2
736,06;20;15;30,72;;92,2
736,11;22;15;31,39;;92,89
736,14;20;15;29,92;;93,31
736,16;20;15;28,32;;93,59
736,16;14;15;25,53;;93,59
736,15;12;15;23,73;;93,45
736,14;8;15;21,93;;93,31
736,12;11;15;20,73;;93,03
736,11;11;15;20,53;;92,89
736,09;8;15;21,13;;92,62
736,08;11;15;21,73;;92,48
736,08;11;15;21,13;;92,48
736,07;14;15;21,53;;92,34
736,05;8;15;21,93;;92,06
736,04;10;15;21,73;;91,92
736,04;13;15;21,12;;91,92
736,03;10;15;21,12;;91,79
736,02;11;15;20,72;;91,64
735,99;8;15;19,52;;91,23
735,98;8;15;19,52;;91,09
735,97;7;15;18,32;;90,95
735,95;10;15;18,32;;90,68
735,92;5;15;18,32;;90,26
735,9;8,28;15;18,51;;89,98
735,88;7,87;15;18,03;;89,71
735,86;7,51;15;18,59;;89,43
735,84;8,02;15;19,01;;89,16
735,82;7,75;15;20,04;;88,88
735,81;10,38;15;20,74;;88,74
735,81;13;15;21,73;;88,74
735,81;11;15;22,38;;88,74
735,81;13;15;21,31;;88,74
735,8;11;15;20,91;;88,6
735,77;5;15;20,31;;88,19
735,76;11;15;19,11;;88,05
735,74;8;15;18,51;;87,78
735,72;7;15;18,5;;87,5
735,7;8;15;18,3;;87,23
735,67;5;15;18,3;;86,82
735,66;10;15;18,5;;86,68
735,64;8;15;18,5;;86,4
735,62;8;15;19,1;;86,13
735,6;8;15;18,7;;85,85
735,58;8;15;18,1;;85,58
735,56;8;15;17,3;;85,31
735,53;5;15;16,3;;84,89
735,5;4;15;16,1;;84,48
735,47;3;15;15,9;;84,07
735,45;7;15;16,3;;83,79
735,45;7;15;16,9;;83,79
735,41;7;15;17,3;;83,25
735,39;7;15;17,5;;82,97
735,36;5;15;17,7;;82,56
735,34;9,1;15;17,91;;82,29
735,32;8,98;15;17,73;;82,02
735,29;5,97;15;18,24;;81,61
735,26;6,09;15;17,72;;81,2
